reviewerID,overall,lemmatized_text,label
A3GA66OGQOI3EZ,5,need year bridge pin sttre acoustic guitar break replace white dot not not look uniform pin guitar look like buy thank james edwardbatowens,2
A9J03MF2689TS,5,recieve mail today well quality original peg guitar describe fairly simple use sell spare set original peg white black guitar m totally excited new look peg guitar definitely recommend needswant black peg acoustic acousticelectric gutiar,2
AZAYBFPLEDFL7,4,good price spend dollar recommend graph tech one,2
A2053ZJUGCKUA5,5,good quality plastic attractive cheap replacement acoustic guitar slot taper fit bridge,2
A3H4FCMNBYS09K,4,job plastic not cost fit string problem not bone brass wood pearl not expect,2
A2SXC5WGKDRV7H,5,love tuner awesome use efficient thing wonder accurate actually ear sound good know,2
A3CMSCWXZIVJQ1,5,new favorite tuner clip head guitar leave permanently work like champ not mean work mean work well tuner super tight recognize pitch difference ear not leave well tune rp old cheap korg tuner like ve got lay aroundi plan buy guitar,2
A37A41GWQFMK3D,5,tuner work great easy accurate basic guitar tuning use time different alternative tuning like buy grandson learn play guitar great investment perfect ear,2
A2E2KYE92LF0T7,4,purchase fender instrument mandolin acoustic guitar come fender clampon tuner similar functionality think snark try not sound versus vibration mode metronome function muchi not speak pleased vibration tuning compare fender string tune like well snark dwell note stick note register fender feel wait second screen clear strike add move string string snark bulkier soft gig bag tradeoff easytoread display lately goto tuner,2
A1AOD8N6LJYHBU,5,tuner peacekeeper band argue tuning time work good acoustic string band require attach kind miss fight s tune s flat excellent product metronome value s important use guitar violin violas cello bass guitar voice training order pizza tune pay pizza bill,2
A2LXCPYCPZJVW4,5,great little amplifier good quality good build effect easy carry replace stock speaker eminence rajun cajun improve tone provide increase volume amp capable small gig highly recommend,2
AJNFQI3YR6XJ5,5,ve amp month m pleased overall quality performance look small studio amp watch demo video youtube order amazon arrive quickly amp shade flavor use clean input fender call blaceface clean matter hard push channel will not break sound great fxs run not channel preset amp day m pretty old school like find sound sound good change lot setting panel computer amp hook right usb connection gargeband recording board software amp tube sound well long leave loud watt amp small gig problem look studiohomest amp not wrong guy amp studio amp sound different way fx chain channel run sky limit not software need download fender look later right amp not need tweak mei love right box test drive let ear decide,2
A3AZ44SMA0QNW7,5,great practice amp practice mean practice bandfirst tube sound good get nice dirty crank sound warm volume take pedal sound like beastsecond watts pretty darn loud ve band practice definitely loud drummer bar ll probably need mic use include lineoutthird speaker not loud plug cabinet push air sound great x x cab ll loud barsfourth great sounding build effect nearly ll need small tube amp not build effect try practice living room force drag effect s annoying amp build infifth unlike lot tube amp get quiet turn way warm tone practice bother elsesixth price amazing tube build effect line speaker wow fender basically give thing awayi love amp want buy guitarist know downside come cover footswitch consider price s understandable s reason include people go use ll want cover footswitch play band,2
ADH0O8UVJOT10,5,own solid state modeling amplifier include vox valvetronix series fender amp true tube amp clarification need tube vs modeling amp fender super champ x absolutely tube amp ax vs involve preamp power amp stage amplifier modeling component true tube tone allow project different voice contrary poster write channel frontend model model fix blackface tone control separate volume know gain control channel offer different voice preset model variety vintage fender amplifier include tweed deluxe bassman deluxe princeton twin setting model variety popular amp include vox ac marshalloverall find available tone excellent unlike valvetronix settle particular setting time flip different model see respond different guitar thing note plan change model frequently adjust volume gain bass treble dial volume amp amp find level uniform output amp modeling component x suffer lot excess noise hiss hear digital modeling ampsthe tone come speaker super champ x rich touchresponsive d expect tube amp amp ton highend sparkle setting start open increase volume true amp stock speaker fender design ceramic magnet believe frequently criticize weak point certainly passable new tube amp intend play bedroom level unlikely issue eminence ragin cajun commonly suggest replacement apparently add significant amount output low end amp plenty loud fullsounde size well intend homestudio use gig excel doesthat bring effect section fender fuse software work amp usb cable frankly m fan onboard effect combo amplifier prefer use pedal modulation delay overdrivedistortion good new onboard reverb include spring room hall install software good reassign preset different effect want flanger reverb setting want different type delay mix particular reverb tap tempo button great modern convenience effect say represent good value player not want invest pedal m likely use boss dd onboard delay onthe build quality super champ x largely excellent grill wind tightly convincing shimmer fender expensive amp amp weigh pound extremely portable handle thing note knob protrude like easy damage transport careful couple seam tolex material amp look like hide well overall amp look construct initially concerned digital aspect take away tube amp aesthetic map vintagelooke knob foot amp look home s postoverall think excellent value quality amp hope enjoy year come m scratch surface potential make great fender tone sound easy fender fuse software little intuitive work wish well way know voice fx setting correspond consult chart great little amplifier s power d need hobbyist studio recording probably handle small gig,2
AFAK8WG4O8INK,5,amp sound phenomenal small package single inch speaker sound great right boxthe overdrive channel amp model good ve hear modeler pedal etc use pedal amp well tone preset not look fuse software yeti happy amp sound great low volume mic work small gig build goodi not think find well sound brand new amp price,2
AT01FH4U3GP0O,5,pick little gem sale surprised sound authentic s tube champ excellent work order reference devillethis little amp classic fender tube sound broad punchy tone right compression include digital effect vibraphone delay reverb chorus tremolo convincing executedthe modeling portion amp include voice tweed champ tweed deluxe cleandirty baseman princeton cleandirty deluxe cleandirty twin array british metal ampsall super practice amp micable performance amp great job fenderps not review product not stand excellent,2
A2B5LSF5V85SZA,5,love tuner accurate reasonably price order tuner fellow musician friend love good clip tuner purchase,2
A17IU5NX3UC84G,5,lightweight small simple use easy read broad daylightcant ask tuner,2
A11INIL2YFJ137,5,wonderful tuner ve acoustic bass problem incredibly easy use super cheap easy throw case worth price,2
A1CUB195YB9XKO,5,snark borrow version shop patron readout cool make feel good inside look,2
A306YUQBEB2R9T,5,work instrument not need expensive one work finejust wish battery last long,2
A2VSNUK7YLRKRE,5,money not well tuner market today new version complain tuning line thick tuner spot time super fast string string quick,2
ASGRCZLCNBELE,5,compactf design tuner make easy lesson school gig work,2
A1TLMSOE1VRDZI,5,let testimony repeat purchase guide batterry come last average month new battery year replacement local cvs savon store,2
A3FW4THIMBIN6V,5,hesitant purchase like display previous model like accurate granularity display example respond noticeably fast appear bit sensitive well tune bass note fact precise take learn work displayon early snark display individual tiny gradient cent pitch note pretty dead especially tune harmonic middle string find note occasionally stall briefly cause overtune easily avoidedanyway unit sure bar represent sensitive string perfect pitch bar light slight turn tuning peg bring right pitch bar light turn far result sound right,2
A3SDJ70H00OQCJ,5,hard adjust new tuner throw preconceived notion usedits easy get vibration sense tuner settle case jump time settle vibration decay point long register bit subjective judgment involveda far sn concernedwrongive find sn fact super tight insure not hint red yellow center green barthis not like type snark display symmetric require red bar light green yellow bar light rad bar illuminate constantly tell string hair flat m pitch want indication sharpness flatness vanishin regard image show wrong show super tight behaving like tuner red bar illuminate green yellow uhmnothe sn super tight touch metronome let set semitone s float boat tv incredibly low pricei tuner guitar gig bag case price half dozen super tight way,2
A1DZDG9AT98298,5,snark read good far get agreethis work well recommend,2
A87NFCCTUG4PO,5,replace old snark use time cut love new bit easy display,2
A2K5JT08E0WTWR,5,black box meter style tuner year struggle fine tune look little bit pitch issue try tune ear little tuner amazing easy use portable cheap guitar cheap important plastic break joint lot use receive battery upset time afghanistan weird watch battery hard come figure cost fancy coffee drink provide lot tune goodness little money,2
A164BJ2NU1NSJZ,4,complaint not accurate traditional tuner s probably design not fiddle fraction semitone try tune guitar songsset,2
A3QO0ZJPSDMDW3,5,like sn think d try sn super tight tuner disappoint snark tuner perform play guitar ukulele ve tuner brand snark work great price hard beat usually buy time gift musician friend play acoustic guitar thing handy,2
A386KVFXZR6XL8,4,unit arrive concern box damage ship envelop open discover undamaged snark tuner inside odd way reassure obviously take beating remain undamaged battery turn function properly clip guitar strong stay easy read m stage lighting appropriate read display size arm length m pleased unit,2
APN77K8OVE97N,5,work smoothly not eat battery like foot pedal type tuner local place sell battery pack yep buck m sell get soon need,2
A25ZBYVW8ZINLM,5,get snark tuner m impressed attach easily headstock guitar digital readout easy get perfect tune quickly far superior previous tuner ve,2
A27EWIL4YBWTA0,5,snark tuner young guitar student problem fast accurate sn little fast slightly accurate old model bright display slightly reduce battery life great lot tuner brand clip on favorite close second play string bass band church guitar love tuner,2
A1Q3YZOVFXRKDZ,5,get week later great learning tool simple sweet,2
A3UQS40N3PW18L,5,snark tuner coolthis sn model come metronome scale updown button capohighly recommend,2
A394SBIRC4A8S9,3,fair job place headstock find spot settle pick sympathetic string note actually like less blue color specifically guitar responsive accurate,1
A306YUQBEB2R9T,5,think not matter snark buy set measure tune instrument range cheap affordable issue ve snark vibe mic mic quit work need vibe pay,2
A1C92SAQFUBJSZ,5,originally buy snark like d see youtube think little bobble head look kinda silly friend lend couple day like experience able glance tune hook ill look silly let stay tunethe builtin metronome not lot volume clearly visibleyou little baggie contain pick carry bag tuner battery warranty run year altogether m satisfied tuner,2
A1TLMSOE1VRDZI,5,redundant review point buy buy instrument store actually guitar inside case give keep work guitar need snark battery run year close year new battery battery bit costly,2
A1YAR5PTXNRA7X,5,ve variety tuner snark come price low think good borrow time end buy like good display easy read color help lot layout display accurate clamp good job stay neck durable issue criterion tuner thing issue occation will not register turn try different string usually solve problem litle large like,2
A1MH0P8PE6AT4P,5,second love work flawlessley tune amazing not hesitate,2
A3DJZHSAW4ANH0,4,nifty little tuner accurate fast turn yellow slight degree leave telecaster little deep think actually lift tele little place case week foam conform neck rest case support ratchet little gimmicky set easy slide headstockthis little tuner leave guitar want instrument instrument snark,2
A3BEKIXEMSZ9PL,5,ve tuner acoustic guitar banjo year like lot get wife mandolin small barely noticeable easily visible understand tight fit headstock snug fret slothead guitar button point straight work ok accuracy good well ve usedprosaccuratecheapeasy daylight darkgood battery lifeit not hunt tunerconsi wish turn tuner button,2
A1A15ECLHM9BQY,5,lose replace ns planet wave micro clip tuner good tuner well high contrast display need bright outdoor gig work predictably tune smoother micro easily worth extra dollar little tall micro small headstock not difference visually main difference height tuner width depth mean big readout con use godin slotted headstock position tuning key easy use bum lose replace inferior tuner ill get soon probably pick guitar,2
A2PN3GY7I3EKC1,5,ve musician year ve see awful lot product come not excited latestandgreatest easily having say good idea headstock tuner encounter buy find useful order planet wave make good quality stuff faddish stuff item definitely good quality family easy read outdoors daylight bright distract low stage light great design planet wave excellent price godps,2
A27EWIL4YBWTA0,4,bad intend leave instrument buy different bass guitar switch location cause tuner turn inside gig bag problem hard case leave battery dead take instrument case switch unit fwiw like snarks betterfaster stable tuning near miss ns,2
AR6CAR106LX2Y,5,little thing need acoustic amp tuner regular acoustic true way tune acoustic tune right readout easy give color guide tune red wayyy yellow start get close green tune great quick look song highly recommend,2
ATB2PLCVQ2XC9,5,instal string not impressed feel different finger sound tinny m month half play love string got feel tinny sound mellow little man stay tunecobalt string not warm traditional nickle string play hard rock metal find gain articulate solos pierce mix shrill muted playing well voice opinion super fast mention early feel different necessarily bad different slicker coil feel hard describe play nickle ll notice differencehonestly favorite thing string ability stay tune go vacation week come pick guitar expect tune single note dead age ll minor tuning tweak near frequent nicklethese good set string try sure time well wear,2
AAHV0LYDMZGY8,3,okay string run different amp different pedal metal overdrive echo reverb fuzz etc mind not break review feel confident report herethey nice warm tone pure nickel high gain metal muff fullbore guytone metal monster swollen pickle big muff sound nice lot harmonic output capture star easy not think versatile metal shredder threshold feel differently sure ernie ball state bight high output get sayhowever warm bluesy tone not close sound like pure nickel star average guess forget nickel wound steel lame pure nickel depend style moment shredding cobalt warmwoman tone pure nickel s pure folk like daddario puresalso let chord re heavy metal channel hope help,1
A3PQULECO9OAV6,4,recently change different type ebs good exactly look sure new set time tell,2
AA8SWH4Y5SN8H,4,cobalt like give string silky feel maybe s come notice string discolor quick stock steel not lose new sound new fast not near string stretch ill maybe different gauge,2
A24QFMD1RXLJMB,5,little long wear sound good cheap noname japanese knockoff play hardrock day mild distortion occasion crank techmetal progrock solo project m play pretty fast hard handle detune pretty loose open tuning like dadaad clear good sustain,2
AR6CAR106LX2Y,5,string amazing increase power tone flexibility string sound great single coil humbucker type pickup tone seperate string gauge sting distinctive tone cnat d surprised go regualr string,2
A2ISZAYDM4Y791,5,work wish wide strapping choice purchase wide strap not hesitate purchase,2
ADRAB7F3AI7OL,4,not like arm head cut apart hang uke neck sound hole work like charmis easily adjust feel line sound hole clip damage uke,2
A2KI91IR3RA7D0,4,ukulele strap rare thing ve find perfect get close uke player use strap not purist use make look lazy inexperienced acousticelectric uke heavy nonelectrified one purist use ve find strap electric uke help right arm fatigue clutch thing preamp battery add surprising weight percentage wise uke compare guitar neotech strap free worry strumming fingering technique drop instrument lessthere device call uke leash work tie headstock like neotech well instrument not balance perfectly balance well uke leash uke leash easy body advantage neotech simple slingthis neotech simple sling soundhole clip strap work concert tenor uke equally adjust switch twothe wide clip feel lined scratch instrument not know long feel last attach strap work fine number stringed instrumentsyou use reasonable care soundhole clip strap ukulele damage jerk instrument clip neotech sling wide ve see extra width reduce completely eliminate risk wide clip spread stress ve see soundhole clip strap narrow clip m afraid try ukulele like wide clip itthe uke leash type strap tie headstock require right arm pressure hold instrument place like neotech soundhole clip device betterthe thing not like put little clumsy compare traditional guitar strap great look little dorky slip arm head not hat get easy itid buy neotech simple sling recommend electric ukelele player want use strap not want drill hole strap button uke private look dorky put,2
ANADY67KNW4Z,5,buy classical guitar realize need neck sound hole hook type strap buy past neck surgery find strap painful wear minute later see decide try work perfect adjustable pressure neck not neck great design,2
A3UXW18DP4WSD6,5,work different brand string small hook find adjust correctly remove sling keep head loop large binch hassle find hook wide alot well thin hook,2
A2C00NNG1ZQQG2,5,nice classical guitar strap style strap year traditional style classical strap button not expect work like strap standard acoustic electric guitar design hold guitar position play hold guitar hand way type strap work certainly design flaw reviewer suggest hold cordoba position perfectly,2
AU2TEZYYXKLL,3,want sure like thing order cheap try not like think s device work advertise long period use think leave mark sound hole hook pad,1
ABRA676PKBNXG,5,definitely output not know personal preference like earnie ball non cobalt probably like oh thing harmonic squeal harmonic general well define sustain long,2
A1CNDQC2IXGEPN,5,buy rocksmith use electric guitar cobalt string pick magnetic pickup turn rocksmith detect string lot well problem game pick frat get game pick,2
AAHV0LYDMZGY8,3,try les paul style jimmy pgae wiring harness different amp different pedal metal overdrive echo reverb fuzz etc mind not break review feel confident report herethey nice warm tone pure nickel high gain metal muff fullbore guytone metal monster swollen pickle big muff sound nice lot harmonic output capture star easy not think versatile metal shredder threshold feel differently sure ernie ball state bight high output get sayhowever warm bluesy tone not close sound like pure nickel star average guess forget nickel wound steel lame pure nickel depend style moment shredding cobalt warmwoman tone pure nickel s pure folk like daddario puresalso let chord re heavy metal channel hope help,1
A2FN5DGPDO01W,5,great feel nice sounding stay tune bit long thick normally use think try super slinky,2
A1SD1C8XK3Z3V1,5,string snappy feel loud volume amplify regular nickel steel string cobalt different material make string suppose high output long life recently order new msteel ernie ball try suppose cobalt well output use p single coil godin lg string sound great nice feel bend heck break problem slip tune m hope msteel well vast improvement regular string ernie ball regular slinkys nickel,2
A20L3BCRCICRSQ,4,string nice great tone decent longevity trademark ernie ball feel reviewer state string silky feel compare coated string not find case feel pretty like guitar string albeit gentle stainless string money option d probably exclusively roughly time price good great nickel string m sure good justify massive price premium string come inside protective sleeve restringe easy feature absolutely expect premium string,2
A2X2GEABQXRX7P,2,instal schecter c hellraiser high hope new overhype technology fail impress good thing tone good realistically near drastic difference regular string barely able hear difference comparison waste double price get bad silky smooth feeling advertise feel bad regular string bad fret like stainless string hard metal nickel fret go wear real quick not know not want guitar refrette yearsfor miniscule difference tone worth extra money equipment wear tear,0
A2G9UCBLL9YLET,3,great bad base string feel strange slide th string st string cut play change second day instal bend feel easy,1
A1V3N0LF1QGG0X,5,good eb slinkys ve use lightss whammy bar stay tune use guitar fender american standard gibson es gibson les paul bigsby set case tryum ya will not regret,2
AR6CAR106LX2Y,5,light string good thing guitar tone run wire review heavy gauge cobalt sound good regardless p strat single coil humbucker great tone sustain flexibility sell cobalt gauge head shoulder well string market try,2
AOPFMCP5DXUK0,5,love string high output well response well sound great string little,2
A24FQKYEPUQBRG,5,ve try string jackson luck stupid guitar string like sound carry well little texture bit rougher m sure fine play break pulse rocksmith endorse lol,2
A3PL8ENSYWS1PZ,5,buy harmonica sonthe music enthusiast love manufacture wella substantive weight solidly build time tell decent harmonica actually buy harmonica case break not pass sell affordable price son say easy use good sound quality hey make son happy highly recommend,2
AJH2W783HOXZV,5,buy harmonica guitar add little extra music nice harmonica come nice case,2
A1L7M2JXN4EZCR,5,suggest start product m learn add repertoire instrument come nice box quality outstanding,2
ASSWUAOO49Z8Q,1,kripe manthe time actually buy honer bummer thing key tune buy stuff time well quality chinaand kinda junk maybe fluke give thumb m type guy run stuff butmaaan ve get harp trashy b buy merana tryin buy suzuki swan ebayoverseas yer poor guy like meand ll well oh btw hottip poor guy mississipi river harp oo burkes outlet near youtheyre counter good high dollar unowho doctah speak,0
A27KQGXAU8Z7OT,5,good little instrument pass time set porch campfire friend buy,2
A2Z15UQEUTE3T9,5,m beginner harmonica player perfect able practice easily not cost fortune professional harmonica,2
A1H7JRH18L2BXG,4,suppose suppose expensive good way feel want spend buck well,2
A29GXZXORG2DS0,5,harmonica great beginner professional know couple professional player prefer nifty harmonica expensive one highly recommend play sound feel look great come little note sheet,2
A14UXBBB68V9R0,5,excellent youngster learn play price right thirteenyearold purchase like progress,2
A1LQC225SE8UNI,5,love light music stand laptop brightness setting illuminate entire music stand adjust properly,2
A1SD1C8XK3Z3V1,5,get young son enjoy read bed prior go sleep night like light bright read bright hurt eye good buy useful application like music stand make great reading lamp attach bed,2
A1YAR5PTXNRA7X,3,find brightness light adequate probably star take aaa battery accord packaging good hour realize buy replace battery time go local music store ask light plug ac sell encore model bright include ac adaptor nice carrying case get home figure sell optional ac adaptor hammerhead buy encore model well go hammerhead light ahead spring include adaptor save lot money long run,1
A3NK6WKA7GKRZS,2,bright bright low light level exactly look not ok read small book bed not cover sheet music brightly,0
A3MPMALWL0ERCA,5,little dude great job clip work great music stand light bright display dimmer display save battery highly recommend sit completely dark room music fine,2
A3TBMAWIIHKHFN,3,cool little light minor gripe arm flexible metal coil little flexible battery compartment cover come little easy light little dim think ll work overall like fact compact portable,1
A2VAD79S4A06DD,5,ve read review cheap hohner old standby harmonica key c know love special great beginner expert alike sound great right box play able bend note right away cheap harp long time break properly notesreed sound good play happy harmonica ve different kind year favorite,2
A78J38NU18DDZ,5,harmonica research end special key c basis comparison beginner instrument sound awesome construction perfect include case appreciated not complain,2
A3W5BERPNVRXR6,5,tennessee saxefun use go blue band anytime soon good qualityof course hohner long,2
AOGJD9K1UN63X,5,easy play decent quality expensive easy bend plastic comb recessthis low level d want play harmonica will not break bank,2
A1SD1C8XK3Z3V1,4,newbie world play blue harp beginner music play guitar fervently past year know little think try learn harmonica technique utmost importance find learn pucker tongue block instrument effortless sound tune tone great kid love hear play con wonderful instrument own day draw hole go flat research find poor technique likely culprit work technique dismay note harmonica allow bend tone consider sweet spot instrument work right obviously seller hisher fault sure repair feel early game maybe naivete hope perfect instrument take star away problematic issue like harmonica,2
A19J1LI2AQ2JB8,5,sound great suck bend buddy get s kill bend play month great harp buy wear,2
A3GAP455S8YH0M,5,buy special pro packkey ga clove cheep pidmont blue harpstoysi like addictioni buy d bb ewont long ill fthis harpbb beautiful tonealway love sound bbmade germanyquality musical instrumentnot toyif special s know good areif not try oneyou end like meor morein timeworth centif good john popper bob dylan good mea pleasure playjoe,2
A3VPISTBNS66C5,5,great sound harmonica beautiful sound happy product price incredible,2
AD4QZUGLI9OSK,5,real harmonica own read review harp recommend price right quality good not long start pick technique bend singledouble blowdraw try overblow far perfect technique harp pretty easy bend note good seal change like rounded shape,2
AVF06892OWGJU,5,forever meet people rave harp try today wonderful harp perfect tune easy bendability buzz squeak belie reasonable sale price go key bb love tone playability right feel instrument have special heartily recommend beginner intermediate advanced student performer stage harp simply great surprised harp surprise expensive sound good time price hohner marine band special convert couple add grow box harp,2
A1MU6PI3YDK8H0,5,ve play collect ukulele spring good news aquila string new ukulele bad news aquila string standard able old one install halfhour tutorial youtube stretch detune day tune sound perform great good price great product order extra hand,2
AIAH54R6EL4V8,5,not wrong aquila amazing song warm strong tone carry nice volume toolong last quality improve sound greatly expensive uke wordsit dollar uke sound like dollar uke,2
A3QO0ZJPSDMDW3,5,get new tenor uke not resist put fav string replace ghs string far good,2
A3UXW18DP4WSD6,5,need learn read buy set wound c string buy have alot trouble tenor uku wife buy xmas new nut saddle fix ok bandaid high fret sand line,2
AU2TEZYYXKLL,5,string great mellow sounding like lot come uke want sure hade replacement get hi lo g set,2
A10ZSXTQA264C7,5,epiphone les paul acousticelectric sound great smooth warm magical like mythical unicorn,2
AREHEVC8J64QA,5,great string string epiphone les paul wear buy ukulele sound well buy kinda wish come black white contrast color uke,2
A1CSB9FS3SLHJO,5,good string ukulele great quality use aquila string instrument highly recommend ukulele well tone string,2
A35NAFXV5GHZ92,5,buy ukulele string replace string string big difference ukulele,2
A38DCVO9SZHW68,4,find well price basic searching usually bad,2
A3QO0ZJPSDMDW3,5,string good not find sound feel good last year play nearly day hour figure actually think not need change string not know sure sound good wear decide change string long happy,2
A3UXW18DP4WSD6,5,uku soprano concert love good tenor brand string rock enjoy,2
AGX9PFO7K90DJ,5,aquila string let highly recommend ukulele player italian need,2
A14V6CXN8ZWZOS,5,admit memory get bad thing trick hold tab securely flip ease m play guitar professional have music stand paper stage,2
AXWI0P2EGDEQT,4,trouble put thing figure exactly work send backbut little trial error figure outthat say thing rock solid bit apprehensive idea suspend ipad foot ground spring load plastic clip thing build like brick house super strong term grip,2
A2P2ST28QAZMJI,5,easy adjust hold ipad secure actually ipad mic stand show chart play back track issue order,2
A1BH17V8BKLES,5,m lead singer band use app kindle fire teleprompter mount great job keep lyric right face mic stand knock time kindle fire mount suffer damage mount easy remove,2
A1TJ393OFP21I8,5,use clamped table superb product tablet touchpad work nice mount great value buy,2
A1A9DIM802STMK,4,like overall design mount nice little bit articulation good thing leave ipad lifeproof case performance not worry water sweat liquid beverage hurt main daime ipad use ipad day certainly not go lyric book ipad set list maker app the real book app course note page ibook etc great tool gig musician mount get good thing ve buy ipad,2
A3N7Y9QXT9LS9C,5,ve ipad chord sheet play weekly basis great able use music stand have right attach mic stand convenient grip nicely attach mic stand easily ve own not problem,2
A26JHKA8SNXV6P,5,use m take work great tablet use play pandora play club dj dj sound dj offend dj job not easy not dj helps remember wifi order connect panadora,2
A3BEKIXEMSZ9PL,2,buy brand mic stand mount iphone like lotprosthe clip good job hold ipad mini have remove folio type cover marware axisquality acceptable price ball swivel work wellconsit heavy mic stand try boom arm topheavy unstable boom position upright position ok boom point defeat purposethe clamp hold base stand big cumbersomei high hope go work return order different chargercity model levertype mount,0
A151EUL2C4GJNE,5,little nervous put ipad stand substantial think design come clip tablet nicely adjustable feel confident ipad safe secure stand,2
A2D0F87RY5YMHN,5,musician speech giver want use table musicspeeche easily mount mic stand adjust need easily replace cumbersome music sheet stand samsung tablet wife toshiba tablet highly recommend,2
A4XWMOFB1HY04,4,job bulky work come extra set holder thick tablet use tablet case,2
A37WW789WSY81F,1,product extremely flimsy spring mechanism inside receive assemble break immediately try mount ipad fairly narrow angle adjustability metal part sturdy plastic part look feel brittle,0
AXP7888CP2222,2,time item break round screw mic stand break excited transfer music sheet ipad soon take mic stand round piece come contact seller post good review keep refer delivery like product hold ipad steady leather case sad,0
A24QFMD1RXLJMB,5,switch android tablet notation play music tablet fit large hp touchpad fit end ainol fire regular tablet nice tiny bit tilt suppose fit securely mic stand,2
AW1VA3H8A5N12,4,tablet mount allow use large toshiba thrive live performance situation make solid physical connection mic stand worry readjust slip use,2
A1ZQVN0F0FURHH,4,love joyo pedal sure new line not feel solid say pedal sound great great distortion issue concern light build esp switch time tell,2
A2EZWZ8MBEDOLN,5,confessed unrepentant hoarder dirtboxe like pedal lot th joyo pedal ultimate drive vintage overdrive crunch distortion octive fuzz pedal consider joyo dano cool cat line good value stompboxe day ve hear particular pedal will not feature build quality appear hair shoddy joyo pedal early version switch little heavyduty case thin metal say case metal not go fail way switch wait m go complain soundwise product offer excellent gain price level particularly suit pantera modern midgain metallica problem overdrive not verge breakup thing like tubescreamer s design run cleanish tube amp sound good ve boost following good result sd pickup booster cool cat transparent overdrive tubescreamer tsjoyo vintage od behringer tech comptortion play rock hard rock single channel amp like blue jr valve jr pro jr want channel amp people compare pedal suhr riot pedal fairly comparison see video compare far concern hear similarity compel shell riot comparison gets dream close proco rat original s rat not think similar dream tight low end treble well bad different not completely cover sonic territory admitedly not new rat maybe close dream charge home run joyo,2
A3OXHLG6DIBRW8,5,joyo jf dream distortion box produce good range distortion effect son take play guitar year ago past basic interested try different technique box set minimal distortion maxe produce heavily distorted effectsthe box good quality nice large control metal foot switch unit power v battery external power source includedthis fun way add distortion effect guitar playershighly recommendedcfhnote manufacturer provide unit review way influence rating comment,2
AM870TTAD2RFT,5,read product description idea product receive plug impressed clean great sound distortion solid looksfeel like handle world tourget,2
AJUXP5GEE2VRP,5,true meaning dreamit hard soft overtone give sense calm wow yes write joy o american dream,2
A2LJ6YNOZU6ND,5,pedal simplei joyo overdrive pedal love allthey differ somewhati fall love mostset volume gain maximum loudness desirethen guitar volume clean wonderfullyand ready wail turn guitar volumeand whammoit noncolored sounding overdriveit hard particualr soundit good clear powerful,2
A1LJXZC1RFW07C,4,realize not distortion pedal bunch overdrive pedal set find distortion pedal scour forum find pedal suppose good pricey not want spend bunch money great albeit bright thing not like pedal brightness tame tone knob easy use sound good transparent transparent not add lot color amp distortion use pedal vintage fender silverface amp bright turn tone bass shape tone spark booster dream use spark booster hit dream hard guitar use not hot pickupsthe price right m happy,2
APN77K8OVE97N,1,review seller yorozuya yokoshima product people post like good price ridiculously low dream pedal ship japan decide price error canelle order kind crap make wanna stop shop amazoncom item well post price rd party seller yorozuya yokoshima afraid not killing item thoroughly disgusted sort behavior lose lot faith process buy online incident,0
AUZ9IPTKJKFDK,4,reputedly joyo dream copy suhr riot distortion pedal watch comparison youtube decide buy onei describe dream sound like bright proco rat little sustain tight low end mxr style enclosure mean remove plate change battery surprisingly narrow sweet spot dollar m happy purchase,2
A3D1A0YHTT0E9G,5,dirt box gold buck highly adjustable tone volume distortion level will not tank amplifier tone let alley blue blister metal love pedal true bypass bonus love amp tone lose engage pedal anymore know great distortion pedal market will not find quality tone well price joyo winsorry os pawnshop time,2
ADH0O8UVJOT10,5,dream suppose clone suhr riot new model joyo pedal highgain distortion pedal cover gain range like proco rat retain clarity high gain settingswhen pull box plug sound great wonder little bright pleasantly surprised roll tone knob oclock roll harsh high end retain clarity fullness setup les paul vox valvetronix watt distortion pedal capable fullsounde power chord singe high lead unlike distortion pedal fizzy ds cock wah sound boss power stack pleased tone neck guitarwhile joyo make dozen effect pedal good price recommend outstanding ultimate drive warmsounding vintage overdrivehowever worth note build quality bit suspect new model joyo pedal notably light number jf low weight comparable mxr badass distortion switch output jack suspect pedal sound great fail refuse trash review actually fail think care use reasonably awhile not well,2
A3CNFMV0IISC3C,2,boring dull uninspiring pedal not waste time boss sd digitech bad monkey far well option price range,0
A7IZNVL7JXLM,5,receive day ago buy whim impressed joyo crunch pedal think base expensive sweet honey drive pedal suppose reactive playing dig put distortion play soft clean noticeable clean run amp pretty reactive feel like responsive tube screamer ve hear find distortion pedal little harsh find wonderfully smooth grit find warm sound good way m play american strat noisless dimarzio area pickup vox ac awesome combo pedal ocd get sweet tone play amp pedal little dirt win ocd expensive joyo cheap good od stomp definitely metal heavy distortion stuff get plenty tap blue classic rock far ve super pleased joyo pedal jury hold sure sound perform pretty darn,2
A1ZQVN0F0FURHH,4,solid overdrive different bunch joyo overdrive pedal bunch pedal start blend definitely consider low gain overdrive advertised lot gain tap low gain pedallike reviewer gripe new pedal switch hold new pedal solid prior generation,2
